%,CANDIDATE,CONSTITUENCY,NUMBER OF SEATS,No.,PARTY,TERRITORY,VOTES,TOTAL VOTES POLLED,TOTAL VALID VOTES,TOTAL ELECTORS,TOTAL POLL PERCENTAGE
21.80,KAMAL KRISHNA DAS NA,BIRBHUM,2,4,INC,West Bengal,109722,503410,503410,761831,33.04
17.94,NITYA NARAYAN BANDOPADHYAYA NA,BIRBHUM,2,1,HMS,West Bengal,90311,503410,503410,761831,33.04
11.70,MIHIR LAL CHATTOPADHYAYA NA,BIRBHUM,2,3,KMPP,West Bengal,58904,503410,503410,761831,33.04
8.19,DHIRENDRA NATH RAI NA,BIRBHUM,2,7,IND,West Bengal,41237,503410,503410,761831,33.04
7.73,UMAPATI MITRA NA,BIRBHUM,2,6,SP,West Bengal,38919,503410,503410,761831,33.04
5.38,KASHI NATH SAHA NA,BIRBHUM,2,8,SP,West Bengal,27082,503410,503410,761831,33.04
4.07,SUDHIR KUMAR GHOSE NA,BIRBHUM,2,5,RSP,West Bengal,20501,503410,503410,761831,33.04
66.90,MUHAMMED KHUDA BUKHSH NA,MURSHIDABAD,1,1,INC,West Bengal,124892,186684,186684,380477,49.07
28.21,DHIRENDRA NATH RAI NA,MURSHIDABAD,1,2,IND,West Bengal,52661,186684,186684,380477,49.07
4.89,DWIJAPADA SARKAR NA,MURSHIDABAD,1,3,IND,West Bengal,9131,186684,186684,380477,49.07
46.17,TRIDIB CHAUDHURI NA,BERHAMPORE,1,2,RSP,West Bengal,82579,178873,178873,371621,48.13
30.29,A. K. M. ZAKARIAH NA,BERHAMPORE,1,6,IND,West Bengal,54186,178873,178873,371621,48.13
13.01,NALINAKSHA SANYAL NA,BERHAMPORE,1,4,INC,West Bengal,23273,178873,178873,371621,48.13
4.77,JAGADISH CHANDRA SINHA NA,BERHAMPORE,1,5,IND,West Bengal,8530,178873,178873,371621,48.13
3.04,PATITPABAN MISRA NA,BERHAMPORE,1,3,IND,West Bengal,5436,178873,178873,371621,48.13
2.72,ASHUTOSH BHATTACHERYYA NA,BERHAMPORE,1,1,IND,West Bengal,4869,178873,178873,371621,48.13
19.26,JAGANNATH KOLEY NA,BANKURA,2,4,INC,West Bengal,108885,565367,565367,719632,39.28
17.03,PASHUPATI MANDAL NA,BANKURA,2,7,INC,West Bengal,96266,565367,565367,719632,39.28
15.94,ATUL PATRA NA,BANKURA,2,10,HMS,West Bengal,90112,565367,565367,719632,39.28
10.28,BIRESWAR GHOSE NA,BANKURA,2,2,IND,West Bengal,58122,565367,565367,719632,39.28
8.51,JUGAL KISHORE MANDAL NA,BANKURA,2,6,BJS,West Bengal,48135,565367,565367,719632,39.28
6.37,GURUSADAY HALDAR NA,BANKURA,2,3,KMPP,West Bengal,35998,565367,565367,719632,39.28
5.91,BABULAL SARENG NA,BANKURA,2,11,IND,West Bengal,33418,565367,565367,719632,39.28
4.83,JADU MUDI NA,BANKURA,2,8,IND,West Bengal,27309,565367,565367,719632,39.28
4.72,BINODE MAJI NA,BANKURA,2,5,IND,West Bengal,26680,565367,565367,719632,39.28
4.47,RAMRABI MUKHERJEE NA,BANKURA,2,9,IND,West Bengal,25281,565367,565367,719632,39.28
1.40,KEDAR NATH CHATTERJEE NA,BANKURA,2,1,IND,West Bengal,7904,565367,565367,719632,39.28
1.28,RISHINDRANATH SARKAR NA,BANKURA,2,12,IND,West Bengal,7257,565367,565367,719632,39.28
26.61,BANDOPADHYAYA DURGA CHARAN NA,MIDNAPORE JHARGRAM,2,2,BJS,West Bengal,151494,569207,569207,742739,38.32
18.62,BASU ATUL CHANDRA NA,MIDNAPORE JHARGRAM,2,1,INC,West Bengal,105986,569207,569207,742739,38.32
16.02,HAZRA BISHNUPADA NA,MIDNAPORE JHARGRAM,2,3,KMPP,West Bengal,91171,569207,569207,742739,38.32
13.51,TUDU BHARAT LAL NA,MIDNAPORE JHARGRAM,2,7,INC,West Bengal,76921,569207,569207,742739,38.32
12.79,HANSDA SUBODH NA,MIDNAPORE JHARGRAM,2,4,KMPP,West Bengal,72803,569207,569207,742739,38.32
6.96,MAHATO PRAN KRISHNA NA,MIDNAPORE JHARGRAM,2,5,FBL(MG),West Bengal,39634,569207,569207,742739,38.32
5.48,SANTLAL MAHENDRA NA,MIDNAPORE JHARGRAM,2,6,IND,West Bengal,31198,569207,569207,742739,38.32
40.71,CHOWDHURY NIKUNJA BEHARI NA,GHATAL,1,2,CPI,West Bengal,73435,180379,180379,361187,49.94
38.21,BASU MAITREYEE NA,GHATAL,1,1,INC,West Bengal,68916,180379,180379,361187,49.94
21.08,ROY SATCORI PATI NA,GHATAL,1,3,IND,West Bengal,38028,180379,180379,361187,49.94
39.59,"SAMANTA, SATISH CHANDRA NA",TAMLUK,1,2,INC,West Bengal,101109,255379,255379,375461,68.02
32.63,TRIPATI HRISHIKESH NA,TAMLUK,1,3,KMPP,West Bengal,83340,255379,255379,375461,68.02
27.77,BHOWMIK GOBINDA CHANDRA NA,TAMLUK,1,1,FBL(MG),West Bengal,70930,255379,255379,375461,68.02
37.92,"DASS, BASANTA KUMAR NA",CONTAI,1,2,INC,West Bengal,79809,210471,210471,375591,56.04
37.86,"BANDOPADHYA, PROMATHA NATH NA",CONTAI,1,1,KMPP,West Bengal,79682,210471,210471,375591,56.04
24.22,"SEN, PULIN BEHARI NA",CONTAI,1,3,SP,West Bengal,50980,210471,210471,375591,56.04
41.48,SATYABAN ROY NA,ULUBERIA,1,4,INC,West Bengal,76719,184939,184939,382085,48.40
37.48,ARABINDO GHOSAL NA,ULUBERIA,1,2,FBL(MG),West Bengal,69321,184939,184939,382085,48.40
13.15,JALANDHAR BAG NA,ULUBERIA,1,1,IND,West Bengal,24315,184939,184939,382085,48.40
7.89,SAILA MAITY NA,ULUBERIA,1,3,IND,West Bengal,14584,184939,184939,382085,48.40
34.22,SANTOSH KUMAR DUTTA NA,HOWRAH,1,4,INC,West Bengal,60929,178071,178071,378918,46.99
33.22,"SARKAR, ANIL KUMAR NA",HOWRAH,1,5,CPI,West Bengal,59163,178071,178071,378918,46.99
21.33,BHATTACHARYA BEJOY KRISHNA NA,HOWRAH,1,3,KMPP,West Bengal,37989,178071,178071,378918,46.99
8.74,BANERJEE RAGHABENDRA NATH NA,HOWRAH,1,2,IND,West Bengal,15567,178071,178071,378918,46.99
2.48,"BANDOPADHYAY, SIBNATH NA",HOWRAH,1,1,SP,West Bengal,4423,178071,178071,378918,46.99
40.71,TUSAR KANTI CHATTOPADHYAYA NA,SERAMPORE,1,1,CPI,West Bengal,77734,190924,190924,381914,49.99
36.03,SACHINDRA CHAUDHURI NA,SERAMPORE,1,2,INC,West Bengal,68798,190924,190924,381914,49.99
14.55,TULSI CHARAN GOSWAMI NA,SERAMPORE,1,3,IND,West Bengal,27774,190924,190924,381914,49.99
4.85,BALAI CHANDRA PAUL NA,SERAMPORE,1,5,SP,West Bengal,9265,190924,190924,381914,49.99
3.85,SHAMAPROSAD MUKHERJEE NA,SERAMPORE,1,4,HMS,West Bengal,7353,190924,190924,381914,49.99
36.19,N. C. CHATTERJEE NA,HOOGHLY,1,1,HMS,West Bengal,71798,198385,198385,385944,51.40
33.72,RENUKA ROY NA,HOOGHLY,1,4,INC,West Bengal,66898,198385,198385,385944,51.40
26.26,BEJOY MODAK NA,HOOGHLY,1,2,CPI,West Bengal,52087,198385,198385,385944,51.40
3.83,SACHINDRA MOHAN NANDY NA,HOOGHLY,1,3,SP,West Bengal,7602,198385,198385,385944,51.40
23.42,ATULLA GHOSE NA,BURDWAN,2,2,INC,West Bengal,119987,512219,512219,722434,35.45
20.02,MONO MOHAN DAS NA,BURDWAN,2,1,INC,West Bengal,102523,512219,512219,722434,35.45
17.62,SUBIMAN GHOSE NA,BURDWAN,2,3,FBL(MG),West Bengal,90242,512219,512219,722434,35.45
13.88,NALINI RANJAN SEN GUPTA NA,BURDWAN,2,6,IND,West Bengal,71092,512219,512219,722434,35.45
13.39,HARIPADA MONDAL NA,BURDWAN,2,4,FBL(MG),West Bengal,68585,512219,512219,722434,35.45
11.67,SARAT CHANDRA PANDIT NA,BURDWAN,2,5,KMPP,West Bengal,59790,512219,512219,722434,35.45
39.15,JONAB ABDUS SATTAR NA,KALNA KATWA,1,1,INC,West Bengal,72682,185672,185672,377219,49.22
27.36,ASHUTOSH LAHIRI NA,KALNA KATWA,1,3,HMS,West Bengal,50791,185672,185672,377219,49.22
17.15,JYOTISH CHANDRA SINHA NA,KALNA KATWA,1,5,IND,West Bengal,31846,185672,185672,377219,49.22
12.19,PRAMATHA NATH BANERJEE NA,KALNA KATWA,1,2,IND,West Bengal,22626,185672,185672,377219,49.22
2.97,PURUSATTAM SAMANTA NA,KALNA KATWA,1,6,FBL(MG),West Bengal,5521,185672,185672,377219,49.22
1.19,SAILENDRA NATH ROY NA,KALNA KATWA,1,4,IND,West Bengal,2206,185672,185672,377219,49.22
57.52,LAKSHMI KANTA MAITRA NA,NABADWIP,1,3,INC,West Bengal,91464,159025,159025,381812,41.65
32.66,KUMARESH CHANDRA NA,NABADWIP,1,2,IND,West Bengal,51943,159025,159025,381812,41.65
6.92,HEMANTA KUMAR SARKAR NA,NABADWIP,1,1,IND,West Bengal,10997,159025,159025,381812,41.65
2.91,NETAI CHAND BHATTACHERJEE NA,NABADWIP,1,4,IND,West Bengal,4621,159025,159025,381812,41.65
49.98,ARUN CHANDRA GUHA NA,SANTIPUR,1,4,INC,West Bengal,80439,160938,160938,371454,43.33
16.31,BIML KUMAR CHATTERJEE NA,SANTIPUR,1,1,RCPI,West Bengal,26245,160938,160938,371454,43.33
14.50,ATUL KRISHNA GHOSH NA,SANTIPUR,1,3,IND,West Bengal,23337,160938,160938,371454,43.33
12.72,J. P. MITTER NA,SANTIPUR,1,6,IND,West Bengal,20477,160938,160938,371454,43.33
4.00,PARAN GANGULI NA,SANTIPUR,1,2,IND,West Bengal,6442,160938,160938,371454,43.33
2.48,SAILESH MAZUMDAR NA,SANTIPUR,1,5,IND,West Bengal,3998,160938,160938,371454,43.33
27.50,CHAKRAVARTTY RENU NA,BASIRHAT,2,1,CPI,West Bengal,172182,626043,626043,762830,41.03
23.83,DATTA SATYA HARI NA,BASIRHAT,2,2,INC,West Bengal,149212,626043,626043,762830,41.03
20.56,ROY PATIRAM NA,BASIRHAT,2,5,INC,West Bengal,128716,626043,626043,762830,41.03
9.78,MONDAL GIRINDRA NATH NA,BASIRHAT,2,4,IND,West Bengal,61252,626043,626043,762830,41.03
9.40,ROY CHAUDHURY SUSIL KUMAR NA,BASIRHAT,2,6,IND,West Bengal,58875,626043,626043,762830,41.03
5.67,DUTTA FANI NA,BASIRHAT,2,3,IND,West Bengal,35502,626043,626043,762830,41.03
3.24,ROY CHOWDHURY SUNIL KRISHNA NA,BASIRHAT,2,7,IND,West Bengal,20304,626043,626043,762830,41.03
51.24,DAS RAMANANDA NA,BARRACKPORE,1,4,INC,West Bengal,81585,159207,159207,365287,43.58
18.89,GHOSH DEBPRASAD NA,BARRACKPORE,1,6,BJS,West Bengal,30081,159207,159207,365287,43.58
16.20,ROY SUDHA NA,BARRACKPORE,1,8,BPI,West Bengal,25792,159207,159207,365287,43.58
5.35,BHATTACHARYYA SRIJIVA NA,BARRACKPORE,1,2,RRP,West Bengal,8515,159207,159207,365287,43.58
3.28,GHOSH PHANI NA,BARRACKPORE,1,5,IND,West Bengal,5215,159207,159207,365287,43.58
2.85,ROY ANIL NA,BARRACKPORE,1,7,FBL(RG),West Bengal,4535,159207,159207,365287,43.58
1.28,CHOPRA ACHARAJ LALL NA,BARRACKPORE,1,3,IND,West Bengal,2036,159207,159207,365287,43.58
0.91,BAKSHI SATYARANJAN NA,BARRACKPORE,1,1,IND,West Bengal,1448,159207,159207,365287,43.58
17.79,BASU KAMAL NA,DIAMOND HARBOUR,2,1,CPI,West Bengal,120982,680143,680143,730094,46.58
17.45,NASKAR PURNENDU SEKHAR NA,DIAMOND HARBOUR,2,8,INC,West Bengal,118671,680143,680143,730094,46.58
14.51,PROSAD MAHABIR NA,DIAMOND HARBOUR,2,9,INC,West Bengal,98677,680143,680143,730094,46.58
13.85,KAYAL PARESH NATH NA,DIAMOND HARBOUR,2,5,BJS,West Bengal,94208,680143,680143,730094,46.58
13.57,GHOSH SAILENDRA KUMAR NA,DIAMOND HARBOUR,2,4,KMPP,West Bengal,92291,680143,680143,730094,46.58
9.31,KOYAL BIJOY CHANDRA NA,DIAMOND HARBOUR,2,6,BJS,West Bengal,63335,680143,680143,730094,46.58
4.01,DAS CHARU CHANDRA NA,DIAMOND HARBOUR,2,3,IND,West Bengal,27282,680143,680143,730094,46.58
3.90,MUKHERJEE JNANADA PROSAD NA,DIAMOND HARBOUR,2,7,IND,West Bengal,26551,680143,680143,730094,46.58
3.63,BHATTACHARJEE ASUTOSH NA,DIAMOND HARBOUR,2,2,IND,West Bengal,24666,680143,680143,730094,46.58
1.98,PRAMANICK SUDHINDRA KUMAR NA,DIAMOND HARBOUR,2,10,IND,West Bengal,13480,680143,680143,730094,46.58
51.11,ASHIM KRISHNA DUTT NA,CALCUTTA SOUTH WEST,1,3,INC,West Bengal,73634,144065,144065,380061,37.91
27.37,BANKIM CHANDRA BHATTACHARYYA NA,CALCUTTA SOUTH WEST,1,1,IND,West Bengal,39436,144065,144065,380061,37.91
11.78,RAJANI MUKHERJEE NA,CALCUTTA SOUTH WEST,1,4,IND,West Bengal,16967,144065,144065,380061,37.91
9.74,KALYANI BHATTACHARYYA NA,CALCUTTA SOUTH WEST,1,2,SP,West Bengal,14028,144065,144065,380061,37.91
44.97,SYAMA PROSAD MOOKERJEE NA,CALCUTTA SOUTH EAST,1,3,BJS,West Bengal,65026,144614,144614,381486,37.91
30.46,MRIGANKA MOHAN SUR NA,CALCUTTA SOUTH EAST,1,4,INC,West Bengal,44044,144614,144614,381486,37.91
22.24,SADHAN CHANDRA GUPTA NA,CALCUTTA SOUTH EAST,1,2,CPI,West Bengal,32168,144614,144614,381486,37.91
2.33,SATYA RANJAN BAKSHI NA,CALCUTTA SOUTH EAST,1,1,IND,West Bengal,3376,144614,144614,381486,37.91
50.28,HIRENDRA NATH MUKHERJEE NA,CALCUTTA NORTH EAST,1,9,CPI,West Bengal,71970,143132,143132,375515,38.12
25.28,MUKHERJEE BEJOY BEHARI NA,CALCUTTA NORTH EAST,1,7,INC,West Bengal,36180,143132,143132,375515,38.12
10.13,MUKHHERJEE DEBENDRA NATH NA,CALCUTTA NORTH EAST,1,8,HMS,West Bengal,14505,143132,143132,375515,38.12
4.05,LAHIRI TARAPADO NA,CALCUTTA NORTH EAST,1,6,RSP,West Bengal,5801,143132,143132,375515,38.12
3.36,BANERJEE PRAMATHA NATH NA,CALCUTTA NORTH EAST,1,1,IND,West Bengal,4809,143132,143132,375515,38.12
2.53,CHATTERJEE JIBON LAL NA,CALCUTTA NORTH EAST,1,3,IND,West Bengal,3625,143132,143132,375515,38.12
1.76,CHATTERJEE PARESH CHANDRA NA,CALCUTTA NORTH EAST,1,5,IND,West Bengal,2519,143132,143132,375515,38.12
1.68,CHATTERJEE KEDAR NATH NA,CALCUTTA NORTH EAST,1,4,IND,West Bengal,2403,143132,143132,375515,38.12
0.92,BHATTACHERJI MANMOHAN NA,CALCUTTA NORTH EAST,1,2,IND,West Bengal,1320,143132,143132,375515,38.12
53.05,MEGHNATH SHAH NA,CALCUTTA NORTH WEST,1,7,RSP,West Bengal,74124,139731,139731,382636,36.52
36.62,HIMATSINGKA PRABHU DAYAL NA,CALCUTTA NORTH WEST,1,1,INC,West Bengal,51168,139731,139731,382636,36.52
3.35,SINGHI BHANWARMAL NA,CALCUTTA NORTH WEST,1,8,IND,West Bengal,4686,139731,139731,382636,36.52
3.29,SEN GUPTA NALINI RANJAN NA,CALCUTTA NORTH WEST,1,6,RRP,West Bengal,4595,139731,139731,382636,36.52
1.43,MOITRA MOHIT KUMAR NA,CALCUTTA NORTH WEST,1,3,IND,West Bengal,1998,139731,139731,382636,36.52
0.99,MITTER KARUNA NA,CALCUTTA NORTH WEST,1,2,IND,West Bengal,1383,139731,139731,382636,36.52
0.73,ROY BUTTO KUMAR NA,CALCUTTA NORTH WEST,1,4,IND,West Bengal,1018,139731,139731,382636,36.52
0.54,SEN PANCHU GOPAL NA,CALCUTTA NORTH WEST,1,5,IND,West Bengal,759,139731,139731,382636,36.52
47.41,AHMED MOHIUDDIN NA,HYDERABAD CITY,1,1,INC,Hyderabad,70004,147657,147657,343535,42.98
36.80,MAKHDOOM MOHIUDDIN NA,HYDERABAD CITY,1,5,PDF,Hyderabad,54344,147657,147657,343535,42.98
7.56,RAM MURTHY NAIDU NA,HYDERABAD CITY,1,6,IND,Hyderabad,11161,147657,147657,343535,42.98
4.26,G. M. KHAN NA,HYDERABAD CITY,1,3,SP,Hyderabad,6290,147657,147657,343535,42.98
1.58,KISHEN CHAND NA,HYDERABAD CITY,1,4,IND,Hyderabad,2338,147657,147657,343535,42.98
1.21,MD. ATAUR RAHMAN NA,HYDERABAD CITY,1,2,IND,Hyderabad,1789,147657,147657,343535,42.98
1.17,B. RANGA REDDY NA,HYDERABAD CITY,1,7,IND,Hyderabad,1731,147657,147657,343535,42.98
46.02,SADAT ALI KHAN NA,IBRAHIMPATAM,1,3,INC,Hyderabad,66536,144579,144579,345396,41.86
22.99,SUBBIAH J. H. NA,IBRAHIMPATAM,1,4,SCF,Hyderabad,33241,144579,144579,345396,41.86
19.26,RAMACHANDER RAO V. NA,IBRAHIMPATAM,1,2,IND,Hyderabad,27853,144579,144579,345396,41.86
11.72,PURUSHOTTAM R. V. NA,IBRAHIMPATAM,1,1,SP,Hyderabad,16949,144579,144579,345396,41.86
50.52,JANARDHAN REDDY NA,MAHBOOBNAGAR,2,2,INC,Hyderabad,173926,344270,344270,756778,45.49
29.67,M. RAMI REDDY NA,MAHBOOBNAGAR,2,3,SP,Hyderabad,102131,344270,344270,756778,45.49
19.81,SATYANARAYANA J. NA,MAHBOOBNAGAR,2,4,IND,Hyderabad,68213,344270,344270,756778,45.49
UNCONTESTED,P. RAMASWAMY NA,MAHBOOBNAGAR,2,1,INC,Hyderabad,RETURNED,344270,344270,756778,45.49
62.97,SHIV MURTHY SWAMY NA,KUSTAGI,1,1,IND,Hyderabad,107209,170259,170259,356258,47.79
37.03,MADHAVA RAO ANWARI NA,KUSTAGI,1,2,INC,Hyderabad,63050,170259,170259,356258,47.79
52.84,SWAMY RAMANAND TIRTH NA,GULABARGA,1,1,INC,Hyderabad,56087,106140,106140,364590,29.11
36.78,SARAN GOWDA NA,GULABARGA,1,3,IND,Hyderabad,39041,106140,106140,364590,29.11
10.37,SADASHIVAPPA D. AKKI NA,GULABARGA,1,2,SP,Hyderabad,11012,106140,106140,364590,29.11
UNCONTESTED,KRISHNA CHARYA JOSHI NA,YADGIR,1,1,INC,Hyderabad,RETURNED,0,0,362832,0.00
58.16,SHOUKATULLA SHAH ANSARI NA,BIDAR,1,1,INC,Hyderabad,92105,158378,158378,335863,47.16
24.44,R. V. BIDAP NA,BIDAR,1,3,SP,Hyderabad,38702,158378,158378,335863,47.16
12.58,AKTAR HUSSAIN NA,BIDAR,1,2,PDF,Hyderabad,19925,158378,158378,335863,47.16
4.83,MANSAB JUNG NA,BIDAR,1,4,HSPP,Hyderabad,7646,158378,158378,335863,47.16
77.67,EBENEZER S. A. NA,VIKARABAD,1,1,INC,Hyderabad,140861,181357,181357,377940,47.99
22.33,NARAYAN NA,VIKARABAD,1,2,SP,Hyderabad,40496,181357,181357,377940,47.99
52.35,DIWAN RAGHEVENDRA SRINIVAS RAO NA,OSMANABAD,1,1,INC,Hyderabad,101573,194043,194043,373951,51.89
47.65,NARSING RAO BALBIM RAO NA,OSMANABAD,1,2,PWP,Hyderabad,92470,194043,194043,373951,51.89
53.66,RAMCHANDER GOVIND PARANJPPE NA,BHIR,1,1,PDF,Hyderabad,67752,126253,126253,344586,36.64
46.34,SRIDHAR VAMAN NAIK NA,BHIR,1,2,INC,Hyderabad,58501,126253,126253,344586,36.64
51.40,SURESHCHANDRA SHIVPRASAD ARYA NA,AURANGABAD,1,4,INC,Hyderabad,71092,138306,138306,361434,38.27
25.93,S. K. VAISHAM PAYAN NA,AURANGABAD,1,5,PDF,Hyderabad,35869,138306,138306,361434,38.27
14.58,J. V. JOSHI NA,AURANGABAD,1,3,SP,Hyderabad,20161,138306,138306,361434,38.27
4.53,CHRISTIAN NARAYAN SADASHIV PILLAI NA,AURANGABAD,1,1,IND,Hyderabad,6270,138306,138306,361434,38.27
3.55,GUPTA RAMGOPAL RAMCHARAN NA,AURANGABAD,1,2,IND,Hyderabad,4914,138306,138306,361434,38.27
55.31,HANMANTH RAO GANESHRAO NA,AMBAD,1,2,INC,Hyderabad,80563,145667,145667,381233,38.21
44.69,CHANDRAGUPTA DIGAMBAR DAS NA,AMBAD,1,1,PDF,Hyderabad,65104,145667,145667,381233,38.21
66.01,NARAYAN RAO WAGHMARE NA,PARBHANI,1,1,PWP,Hyderabad,92698,140434,140434,370348,37.92
33.99,RAMCHANDER RAO NANDAPURKAR NA,PARBHANI,1,2,INC,Hyderabad,47736,140434,140434,370348,37.92
27.59,SHANKER RAO SRINIVAS RAO NA,NANDED,2,5,INC,Hyderabad,122638,444504,444504,710146,31.30
23.36,DEO RAO NAMDEO RAO NA,NANDED,2,1,INC,Hyderabad,103818,444504,444504,710146,31.30
15.25,GOVIND RAO TUKARAM MESHRAM NA,NANDED,2,3,SCF,Hyderabad,67788,444504,444504,710146,31.30
15.08,RANGANATH RAO NARAYAN RA RANJIKAR NA,NANDED,2,4,PDF,Hyderabad,67044,444504,444504,710146,31.30
9.92,SITARAM MAHADEO RAO NA,NANDED,2,6,SP,Hyderabad,44104,444504,444504,710146,31.30
8.80,GOVIND RAO TANAJI MAHALLE NA,NANDED,2,2,IND,Hyderabad,39112,444504,444504,710146,31.30
57.99,C. MADHAV REDDY NA,ADILABAD,1,1,SP,Hyderabad,90995,156907,156907,351017,44.70
42.01,J. V. NARSINGRAO NA,ADILABAD,1,2,INC,Hyderabad,65912,156907,156907,351017,44.70
53.80,HARISH CHANDRA HEDA NA,NIZAMABAD,1,1,INC,Hyderabad,86619,160995,160995,335863,47.93
46.20,KASHINATH RAO MUKALPAR NA,NIZAMABAD,1,2,SP,Hyderabad,74376,160995,160995,335863,47.93
45.72,JAISOORYA NA,MEDAK,1,1,PDF,Hyderabad,90366,197637,197637,360324,54.85
35.77,SRINIVAS RAO NA,MEDAK,1,2,INC,Hyderabad,70686,197637,197637,360324,54.85
18.51,BAL REDDY NA,MEDAK,1,3,IND,Hyderabad,36585,197637,197637,360324,54.85
27.55,BADAN YELLA REDDY NA,KARIMNAGAR,2,1,PDF,Hyderabad,197234,715873,715873,750904,47.67
24.52,M. R. KRISHNAN NA,KARIMNAGAR,2,2,SCF,Hyderabad,175527,715873,715873,750904,47.67
21.65,JUVVADI YOUTAM RAO NA,KARIMNAGAR,2,3,SP,Hyderabad,154982,715873,715873,750904,47.67
16.83,PAMUPARTI VENKAT NARSIMHA RAO NA,KARIMNAGAR,2,4,INC,Hyderabad,120491,715873,715873,750904,47.67
9.45,T. N. SADALAKSHMI NA,KARIMNAGAR,2,5,INC,Hyderabad,67639,715873,715873,750904,47.67
41.43,PENDYAL RAGHAVA RAO NA,WARANGAL,1,1,PDF,Hyderabad,77264,186506,186506,365451,51.03
39.49,KOLOJI NARAYAN RAO NA,WARANGAL,1,2,INC,Hyderabad,73651,186506,186506,365451,51.03
19.08,K. SOMAYAJULEE NA,WARANGAL,1,3,SP,Hyderabad,35591,186506,186506,365451,51.03
53.82,T. B. VITTALA RAO NA,KHAMMAM,1,1,PDF,Hyderabad,101223,188064,188064,354276,53.08
15.20,GADIUIRM KRISHNA REDDY NA,KHAMMAM,1,2,INC,Hyderabad,28591,188064,188064,354276,53.08
8.70,K. SAAYANARAYANA RAO NA,KHAMMAM,1,3,IND,Hyderabad,16360,188064,188064,354276,53.08
8.26,DEVULOPALLI RAMANUJA RAO NA,KHAMMAM,1,4,SP,Hyderabad,15527,188064,188064,354276,53.08
7.09,RAM KISHORE NA,KHAMMAM,1,5,IND,Hyderabad,13332,188064,188064,354276,53.08
6.93,R. SHANKARAYYA NA,KHAMMAM,1,6,IND,Hyderabad,13031,188064,188064,354276,53.08
38.31,RAVI NARAYAN REDDY NA,NALGONDA,2,1,PDF,Hyderabad,309162,807033,807033,729504,55.31
34.96,SUKAM ATCHALU NA,NALGONDA,2,2,PDF,Hyderabad,282117,807033,807033,729504,55.31
12.00,P. MAHENDRANATH NA,NALGONDA,2,3,INC,Hyderabad,96837,807033,807033,729504,55.31
10.77,V. BHASKAR RAO NA,NALGONDA,2,4,INC,Hyderabad,86882,807033,807033,729504,55.31
3.97,V. MADHAVA REDDY NA,NALGONDA,2,5,SCF,Hyderabad,32035,807033,807033,729504,55.31
65.44,BAJINATH MAHODAYA NA,NIMAR,1,2,INC,Madhya Bharat,83433,127499,127499,375327,33.97
34.56,DATTATRAYA BHOPE NA,NIMAR,1,1,SP,Madhya Bharat,44066,127499,127499,375327,33.97
41.36,AMAR SINGH NA,JHABUA (ST),1,1,INC,Madhya Bharat,58299,140946,140946,369032,38.19
32.03,PRATAP SINGH NA,JHABUA (ST),1,3,SP,Madhya Bharat,45151,140946,140946,369032,38.19
26.60,JASWANT SINGH NA,JHABUA (ST),1,2,BJS,Madhya Bharat,37496,140946,140946,369032,38.19
61.30,NANDLAL SURYA NARAYAN NA,INDORE,1,1,INC,Madhya Bharat,109506,178654,178654,387379,46.12
26.30,PANT VAIDYA NARAYAN WAMAN NA,INDORE,1,2,BJS,Madhya Bharat,46989,178654,178654,387379,46.12
12.40,LAKSHMI SHANKAR GOURI SHANKAR NA,INDORE,1,3,SP,Madhya Bharat,22159,178654,178654,387379,46.12
54.45,RADHELAL VYAS NA,UJJAIN,1,5,INC,Madhya Bharat,72868,133816,133816,352375,37.98
23.26,PRABHAVATI CHANDRASHEKHAR NA,UJJAIN,1,3,RRP,Madhya Bharat,31132,133816,133816,352375,37.98
10.09,NARAYAN RAO NA,UJJAIN,1,2,CPI,Madhya Bharat,13500,133816,133816,352375,37.98
6.18,BANKEBIHARILAL NA,UJJAIN,1,4,IND,Madhya Bharat,8270,133816,133816,352375,37.98
4.71,HIRALAL GHANSHYAM NA,UJJAIN,1,6,SP,Madhya Bharat,6308,133816,133816,352375,37.98
1.30,KESHAV CHANDRA NA,UJJAIN,1,1,IND,Madhya Bharat,1738,133816,133816,352375,37.98
28.82,LILADHAR JOSHI NA,SHAJAPUR RAJGARH,2,2,INC,Madhya Bharat,139948,485562,485562,734582,33.05
23.87,BHAGU NANDU NA,SHAJAPUR RAJGARH,2,5,INC,Madhya Bharat,115912,485562,485562,734582,33.05
18.87,PRABHAVATI CHANDRASHEKHAR NA,SHAJAPUR RAJGARH,2,3,RRP,Madhya Bharat,91648,485562,485562,734582,33.05
12.13,GHEESIA LAXMAN NA,SHAJAPUR RAJGARH,2,1,BJS,Madhya Bharat,58905,485562,485562,734582,33.05
9.30,MANAKCHAND NA,SHAJAPUR RAJGARH,2,6,BJS,Madhya Bharat,45179,485562,485562,734582,33.05
7.00,PUSHKARLAL KRISHANDAS NA,SHAJAPUR RAJGARH,2,4,IND,Madhya Bharat,33970,485562,485562,734582,33.05
65.57,KAILASH NATH KATJU NA,MANDSAUR,1,1,INC,Madhya Bharat,92356,140861,140861,371375,37.93
34.43,KANNAIYALAL DONGARWAL NA,MANDSAUR,1,2,SP,Madhya Bharat,48505,140861,140861,371375,37.93
40.70,V. G. DESHPANDE NA,GUNA,1,5,HMS,Madhya Bharat,56518,138858,138858,378353,36.70
