%,CANDIDATE,CONSTITUENCY,No.,PARTY,SEX,TERRITORY,VOTES,TOTAL VOTES POLLED,TOTAL VALID VOTES,TOTAL ELECTORS,TOTAL POLL PERCENTAGE
0.38,INDER PAL,HAPUR,7,IND,M,UTTAR PRADESH,1557,420427,409926,723435,58.12
0.34,SUBHASH CHANDER,HAPUR,8,IND,M,UTTAR PRADESH,1381,420427,409926,723435,58.12
0.31,JAI VIR SHARMA,HAPUR,9,IND,M,UTTAR PRADESH,1272,420427,409926,723435,58.12
0.3,AMARJEET SINGH WALIA,HAPUR,10,IND,M,UTTAR PRADESH,1241,420427,409926,723435,58.12
0.29,ROOP CHANDER,HAPUR,11,IND,M,UTTAR PRADESH,1206,420427,409926,723435,58.12
0.27,DHARAM VIR SINGH,HAPUR,12,INC(U),M,UTTAR PRADESH,1120,420427,409926,723435,58.12
0.25,GUR BAKSH SINGH DHILLON,HAPUR,13,IND,M,UTTAR PRADESH,1005,420427,409926,723435,58.12
0.23,MAHENDRA,HAPUR,14,IND,M,UTTAR PRADESH,935,420427,409926,723435,58.12
0.2,JITENDRA SINGH,HAPUR,15,IND,M,UTTAR PRADESH,822,420427,409926,723435,58.12
0.16,JAG PAL,HAPUR,16,IND,M,UTTAR PRADESH,662,420427,409926,723435,58.12
0.15,PRADEEP KUMAR,HAPUR,17,IND,M,UTTAR PRADESH,626,420427,409926,723435,58.12
0.15,MOHD. SADIQ QADRI,HAPUR,18,IND,M,UTTAR PRADESH,609,420427,409926,723435,58.12
0.15,SUSHIL SARAN,HAPUR,19,IND,M,UTTAR PRADESH,601,420427,409926,723435,58.12
0.13,PRAKASH CHANDER TYAGI,HAPUR,20,IND,M,UTTAR PRADESH,537,420427,409926,723435,58.12
0.13,RAJ SINGH,HAPUR,21,IND,M,UTTAR PRADESH,536,420427,409926,723435,58.12
0.1,D.S. KHOSLA,HAPUR,22,IND,M,UTTAR PRADESH,399,420427,409926,723435,58.12
0.1,SHIV RAM,HAPUR,23,IND,M,UTTAR PRADESH,399,420427,409926,723435,58.12
0.08,AVNENDRA KUMAR URF ASA RAM TYAGI,HAPUR,24,IND,M,UTTAR PRADESH,345,420427,409926,723435,58.12
0.08,SHIV KUMAR SHARMA,HAPUR,25,IND,M,UTTAR PRADESH,333,420427,409926,723435,58.12
0.07,ANAND SWAROOP,HAPUR,26,IND,M,UTTAR PRADESH,284,420427,409926,723435,58.12
0.06,LAXMAN SWAROOP,HAPUR,27,IND,M,UTTAR PRADESH,239,420427,409926,723435,58.12
0.05,JAGENDER DAYAL TYAGI,HAPUR,28,IND,M,UTTAR PRADESH,220,420427,409926,723435,58.12
0.05,JAI PAL SINGH,HAPUR,29,IND,M,UTTAR PRADESH,195,420427,409926,723435,58.12
0.04,RAVI KHANNA,HAPUR,30,IND,M,UTTAR PRADESH,179,420427,409926,723435,58.12
0.03,SATISH CHAND TYAGI,HAPUR,31,IND,M,UTTAR PRADESH,110,420427,409926,723435,58.12
42.15,MOHSINA KIDWAI,MEERUT,1,INC(I),F,UTTAR PRADESH,179004,432060,424707,693627,62.29
28.68,HARISH PAL,MEERUT,2,JNP(S),M,UTTAR PRADESH,121787,432060,424707,693627,62.29
23.83,KAILASH PRAKASH,MEERUT,3,JNP,M,UTTAR PRADESH,101219,432060,424707,693627,62.29
1.04,RATAN LAL,MEERUT,4,IND,M,UTTAR PRADESH,4435,432060,424707,693627,62.29
0.96,RAJENDRA,MEERUT,5,IND,M,UTTAR PRADESH,4082,432060,424707,693627,62.29
0.86,JAGAN NATH CHANYOTI,MEERUT,6,IND,M,UTTAR PRADESH,3635,432060,424707,693627,62.29
0.58,BRIJ NANDAN GUPTA,MEERUT,7,IND,M,UTTAR PRADESH,2457,432060,424707,693627,62.29
0.46,HARI SINGH AZAD,MEERUT,8,IND,M,UTTAR PRADESH,1943,432060,424707,693627,62.29
0.44,HAFIZ SHAFIQUR RAHMAN,MEERUT,9,INC(U),M,UTTAR PRADESH,1850,432060,424707,693627,62.29
0.23,NIRDOSH KUMAR,MEERUT,10,IND,M,UTTAR PRADESH,957,432060,424707,693627,62.29
0.21,SATYA PRAKASH MANGLIK,MEERUT,11,FBL,M,UTTAR PRADESH,911,432060,424707,693627,62.29
0.21,MAMILDAR SINGH,MEERUT,12,IND,M,UTTAR PRADESH,892,432060,424707,693627,62.29
0.19,VISHAN SWAROOP TURAH,MEERUT,13,IND,M,UTTAR PRADESH,825,432060,424707,693627,62.29
0.17,PRAHLAD SINGH KASHYAP,MEERUT,14,IND,M,UTTAR PRADESH,710,432060,424707,693627,62.29
65.21,CHARAN SINGH,BAGHPAT,1,JNP(S),M,UTTAR PRADESH,323077,501292,495467,712650,70.34
31.88,RAM CHANDRA VIKAL,BAGHPAT,2,INC(I),M,UTTAR PRADESH,157956,501292,495467,712650,70.34
0.78,DHARA SINGH,BAGHPAT,3,JNP,M,UTTAR PRADESH,3843,501292,495467,712650,70.34
0.55,RAMESH,BAGHPAT,4,IND,M,UTTAR PRADESH,2746,501292,495467,712650,70.34
0.47,DHARAM PAL JATAV,BAGHPAT,5,FBL,M,UTTAR PRADESH,2310,501292,495467,712650,70.34
0.37,BANSH GOPAL,BAGHPAT,6,IND,M,UTTAR PRADESH,1814,501292,495467,712650,70.34
0.29,VAID PANDIT CHANKA CHARYA,BAGHPAT,7,IND,M,UTTAR PRADESH,1440,501292,495467,712650,70.34
0.14,BHOPAL SINGH SHIROMANI,BAGHPAT,8,IND,M,UTTAR PRADESH,691,501292,495467,712650,70.34
0.14,MADAN LAL DHARTI PAKAR,BAGHPAT,9,IND,M,UTTAR PRADESH,680,501292,495467,712650,70.34
0.12,SARDAR RAJ PAL SINGH,BAGHPAT,10,IND,M,UTTAR PRADESH,597,501292,495467,712650,70.34
0.06,M. NOORUDDIN,BAGHPAT,11,IND,M,UTTAR PRADESH,313,501292,495467,712650,70.34
41.47,GHAYOOR ALI KHAN,MUZAFFARNAGAR,1,JNP(S),M,UTTAR PRADESH,183538,450763,442555,655770,68.74
30.14,NAZAR MOHAMMAD,MUZAFFARNAGAR,2,INC(I),M,UTTAR PRADESH,133366,450763,442555,655770,68.74
18.86,RAM MUKAT SINGH,MUZAFFARNAGAR,3,JNP,M,UTTAR PRADESH,83483,450763,442555,655770,68.74
3.2,SUKHBIR,MUZAFFARNAGAR,4,IND,M,UTTAR PRADESH,14160,450763,442555,655770,68.74
1.91,SATPAL,MUZAFFARNAGAR,5,IND,M,UTTAR PRADESH,8454,450763,442555,655770,68.74
1.17,VISHAV NATH,MUZAFFARNAGAR,6,IND,M,UTTAR PRADESH,5198,450763,442555,655770,68.74
0.76,RADHEY SHYAM,MUZAFFARNAGAR,7,IND,M,UTTAR PRADESH,3354,450763,442555,655770,68.74
0.52,SURESH KAUSHIK,MUZAFFARNAGAR,8,IND,M,UTTAR PRADESH,2304,450763,442555,655770,68.74
0.5,SAKESH,MUZAFFARNAGAR,9,IND,F,UTTAR PRADESH,2231,450763,442555,655770,68.74
0.48,DHANPAL,MUZAFFARNAGAR,10,IND,M,UTTAR PRADESH,2118,450763,442555,655770,68.74
0.43,AMRUDDIN TOOFANI,MUZAFFARNAGAR,11,IND,M,UTTAR PRADESH,1910,450763,442555,655770,68.74
0.32,BAL KISHAN,MUZAFFARNAGAR,12,IND,M,UTTAR PRADESH,1413,450763,442555,655770,68.74
0.23,BRAHMA PAL,MUZAFFARNAGAR,13,IND,M,UTTAR PRADESH,1026,450763,442555,655770,68.74
48.89,GYATRI DEVI,KAIRANA,1,JNP(S),F,UTTAR PRADESH,203242,420524,415700,646644,65.03
34.58,NARAYAN SINGH,KAIRANA,2,INC(I),M,UTTAR PRADESH,143761,420524,415700,646644,65.03
15.35,ZULFIQUARULLA,KAIRANA,3,JNP,M,UTTAR PRADESH,63818,420524,415700,646644,65.03
0.79,MAHANT MURARI LAL,KAIRANA,4,RRP,M,UTTAR PRADESH,3272,420524,415700,646644,65.03
0.39,MAHENDRA GOEL,KAIRANA,5,IND,M,UTTAR PRADESH,1607,420524,415700,646644,65.03
37.6,RASHEED MASOOD,SAHARANPUR,1,JNP(S),M,UTTAR PRADESH,155933,422390,414680,685488,61.62
27.07,QAMAR ALAM,SAHARANPUR,2,JNP,M,UTTAR PRADESH,112257,422390,414680,685488,61.62
26.89,ZAHID HASAN,SAHARANPUR,3,INC(I),M,UTTAR PRADESH,111498,422390,414680,685488,61.62
1.39,QABOOL CHAND,SAHARANPUR,4,IND,M,UTTAR PRADESH,5769,422390,414680,685488,61.62
1.35,LOKI RAM,SAHARANPUR,5,IND,M,UTTAR PRADESH,5606,422390,414680,685488,61.62
0.81,SHRI GOPAL,SAHARANPUR,6,IND,M,UTTAR PRADESH,3368,422390,414680,685488,61.62
0.8,KARAM SINGH,SAHARANPUR,7,IND,M,UTTAR PRADESH,3319,422390,414680,685488,61.62
0.72,RAJENDRA DASS,SAHARANPUR,8,INC(U),M,UTTAR PRADESH,2969,422390,414680,685488,61.62
0.54,M. AHSAN,SAHARANPUR,9,IND,M,UTTAR PRADESH,2249,422390,414680,685488,61.62
0.45,SUSHILA,SAHARANPUR,10,IND,F,UTTAR PRADESH,1866,422390,414680,685488,61.62
0.38,DHOOM SINGH,SAHARANPUR,11,IND,M,UTTAR PRADESH,1570,422390,414680,685488,61.62
0.36,RAMJI LAL VERMA,SAHARANPUR,12,IND,M,UTTAR PRADESH,1482,422390,414680,685488,61.62
0.34,RATAN SINGH,SAHARANPUR,13,IND,M,UTTAR PRADESH,1407,422390,414680,685488,61.62
0.26,BALDEV SINGH,SAHARANPUR,14,IND,M,UTTAR PRADESH,1074,422390,414680,685488,61.62
0.24,THAKUR PRASAD SAXENA,SAHARANPUR,15,IND,M,UTTAR PRADESH,1004,422390,414680,685488,61.62
0.23,A. HAMID,SAHARANPUR,16,IND,M,UTTAR PRADESH,973,422390,414680,685488,61.62
0.22,SURJAN SINGH,SAHARANPUR,17,IND,M,UTTAR PRADESH,894,422390,414680,685488,61.62
0.14,PADAM SINGH,SAHARANPUR,18,IND,M,UTTAR PRADESH,598,422390,414680,685488,61.62
0.12,ATAR SINGH,SAHARANPUR,19,IND,M,UTTAR PRADESH,497,422390,414680,685488,61.62
0.08,HARI SINGH THAKUR,SAHARANPUR,20,IND,M,UTTAR PRADESH,347,422390,414680,685488,61.62
37.07,JAGPAL SINGH,HARDWAR (SC),1,JNP(S),M,UTTAR PRADESH,151530,415321,408785,638169,65.08
30.6,BHAGWAN DASS,HARDWAR (SC),2,JNP,M,UTTAR PRADESH,125086,415321,408785,638169,65.08
30.42,SHAKUNTALA DEVI,HARDWAR (SC),3,INC(I),F,UTTAR PRADESH,124362,415321,408785,638169,65.08
1.18,DAL CHAND CHHACHHAR,HARDWAR (SC),4,IND,M,UTTAR PRADESH,4833,415321,408785,638169,65.08
0.73,SUNIL KUMAR,HARDWAR (SC),5,INC(U),M,UTTAR PRADESH,2974,415321,408785,638169,65.08
59.42,AMAR ROY PRADHAN,COOCH BEHAR (SC),1,FBL,M,WEST BENGAL,304158,524578,511872,708442,74.05
36.34,AMBIKA CHARAN ROY,COOCH BEHAR (SC),2,INC(I),M,WEST BENGAL,186012,524578,511872,708442,74.05
2.25,DHARAMA NARAYAN BARMAN,COOCH BEHAR (SC),3,JNP(S),M,WEST BENGAL,11532,524578,511872,708442,74.05
1.32,DURGA CHARAN ROY KAYET,COOCH BEHAR (SC),4,IND,M,WEST BENGAL,6752,524578,511872,708442,74.05
0.55,PARESH CHANDRA BARMAN,COOCH BEHAR (SC),5,JNP,M,WEST BENGAL,2809,524578,511872,708442,74.05
0.12,SURENDRA MOHAN ROY,COOCH BEHAR (SC),6,IND,M,WEST BENGAL,609,524578,511872,708442,74.05
60.0,PIUS TIRKEY,ALIPURDUARS (ST),1,RSP,M,WEST BENGAL,243485,424426,405811,660771,64.23
31.55,TUNA ORAON,ALIPURDUARS (ST),2,INC(I),M,WEST BENGAL,128028,424426,405811,660771,64.23
7.39,DENIS LAKRA,ALIPURDUARS (ST),3,INC(U),M,WEST BENGAL,29990,424426,405811,660771,64.23
1.06,GOPAL ORAON,ALIPURDUARS (ST),4,IND,M,WEST BENGAL,4308,424426,405811,660771,64.23
53.98,SUBODH SEN,JALPAIGURI,1,CPM,M,WEST BENGAL,232751,446909,431204,656038,68.12
33.01,SRIRAM SINGH,JALPAIGURI,2,INC(I),M,WEST BENGAL,142355,446909,431204,656038,68.12
3.34,RABINDRA NATH SIKDAR,JALPAIGURI,3,JNP,M,WEST BENGAL,14404,446909,431204,656038,68.12
3.03,MANMATHA NATH NANDY,JALPAIGURI,4,IND,M,WEST BENGAL,13078,446909,431204,656038,68.12
2.15,JAYDEB MANDAL,JALPAIGURI,5,SUC,M,WEST BENGAL,9269,446909,431204,656038,68.12
1.86,ARUN KUMAR MOITRA,JALPAIGURI,6,INC(U),M,WEST BENGAL,8028,446909,431204,656038,68.12
1.65,BANKIM CHANDRA ROY,JALPAIGURI,7,IND,M,WEST BENGAL,7136,446909,431204,656038,68.12
0.8,PANCHANAN MALICK,JALPAIGURI,8,IND,M,WEST BENGAL,3440,446909,431204,656038,68.12
0.17,CHOUDHARY CHACHAN HARIKISHAN,JALPAIGURI,9,IND,M,WEST BENGAL,743,446909,431204,656038,68.12
45.75,ANANDA PATHAK,DARJEELING,1,CPM,M,WEST BENGAL,185612,419397,405752,740258,56.66
41.27,K.B. CHETTRI,DARJEELING,2,INC(I),M,WEST BENGAL,167451,419397,405752,740258,56.66
4.97,CHAUDHARY ABDUL KARIM,DARJEELING,3,INC(U),M,WEST BENGAL,20153,419397,405752,740258,56.66
2.09,PAUL MANTOSH,DARJEELING,4,JNP(S),M,WEST BENGAL,8468,419397,405752,740258,56.66
2.0,MOHHAMMED EKRAMUL HAQUE,DARJEELING,5,JNP,M,WEST BENGAL,8123,419397,405752,740258,56.66
1.28,LAKSHMI KANTA JOSHI,DARJEELING,6,IND,M,WEST BENGAL,5192,419397,405752,740258,56.66
1.24,TAPAN KUMAR BISWAS,DARJEELING,7,IND,M,WEST BENGAL,5045,419397,405752,740258,56.66
0.98,RANENDRA NATH BARMA,DARJEELING,8,IND,M,WEST BENGAL,3960,419397,405752,740258,56.66
0.43,SAMPAD KUMAR ROY,DARJEELING,9,IND,M,WEST BENGAL,1748,419397,405752,740258,56.66
41.86,GOLAM YAZDANI,RAIGANJ,1,INC(I),M,WEST BENGAL,196241,482483,468799,693127,69.61
41.58,ABDUL HAFIZ,RAIGANJ,2,CPM,M,WEST BENGAL,194936,482483,468799,693127,69.61
5.86,MOHIT RANJAN SIKDAR,RAIGANJ,3,JNP,M,WEST BENGAL,27471,482483,468799,693127,69.61
4.69,ABEDIN ZAINAL,RAIGANJ,4,INC(U),M,WEST BENGAL,21990,482483,468799,693127,69.61
2.89,MOHAMMED ELIAS RAZI,RAIGANJ,5,IND,M,WEST BENGAL,13554,482483,468799,693127,69.61
1.89,GOPALJI KEDIA,RAIGANJ,6,IND,M,WEST BENGAL,8871,482483,468799,693127,69.61
1.22,KAMLALA KANTA SINGHA,RAIGANJ,7,IND,M,WEST BENGAL,5736,482483,468799,693127,69.61
55.78,BARMAN PALAS,BALURGHAT (SC),1,RSP,M,WEST BENGAL,284766,521156,510506,689058,75.63
40.05,RANAJIT SARKAR,BALURGHAT (SC),2,INC(I),M,WEST BENGAL,204438,521156,510506,689058,75.63
1.78,SUDHIR CHANDRA ROY,BALURGHAT (SC),3,JNP,M,WEST BENGAL,9092,521156,510506,689058,75.63
1.7,KHAGENDRA NATH ROY,BALURGHAT (SC),4,INC(U),M,WEST BENGAL,8664,521156,510506,689058,75.63
0.69,NARAYAN CHANDRA SARKAR,BALURGHAT (SC),5,IND,M,WEST BENGAL,3546,521156,510506,689058,75.63
51.3,ABDUL BARKAT ATAUL GHANI KHAN CHAWDHURY,MALDA,1,INC(I),M,WEST BENGAL,251952,503253,491145,666219,75.54
48.7,DINESH CHANDRA JOARDER,MALDA,2,CPM,M,WEST BENGAL,239193,503253,491145,666219,75.54
54.79,ZAINAL ABEDIN,JANGIPUR,1,CPM,M,WEST BENGAL,268932,502469,490850,697228,72.07
39.95,LUTFAL HAQUE,JANGIPUR,2,INC(I),M,WEST BENGAL,196106,502469,490850,697228,72.07
1.74,LAKSHMI NARYAN DAS,JANGIPUR,3,SUC,M,WEST BENGAL,8551,502469,490850,697228,72.07
1.32,KRISHNADAS CHOTTOPADHYAY,JANGIPUR,4,JNP,M,WEST BENGAL,6485,502469,490850,697228,72.07
1.27,PARICHAY DAS GUPTA,JANGIPUR,5,IND,M,WEST BENGAL,6245,502469,490850,697228,72.07
0.92,AMIYA KUMAR SINHA ROY,JANGIPUR,6,INC(U),M,WEST BENGAL,4531,502469,490850,697228,72.07
50.3,MASUDAL HASSAIN SYED,MURSHIDABAD,1,CPM,M,WEST BENGAL,291325,591337,579179,736299,80.31
38.43,ABDUS SATTAR,MURSHIDABAD,2,INC(I),M,WEST BENGAL,222570,591337,579179,736299,80.31
4.76,ABU RAIHAN BISWAS,MURSHIDABAD,3,SUC,M,WEST BENGAL,27544,591337,579179,736299,80.31
1.88,GOPAL GOSH,MURSHIDABAD,4,IND,M,WEST BENGAL,10864,591337,579179,736299,80.31
1.83,A.K.M. HASSAN UZZAMAN,MURSHIDABAD,5,MUL,M,WEST BENGAL,10609,591337,579179,736299,80.31
1.52,SYED KAZIM ALI MERZA,MURSHIDABAD,6,JNP,M,WEST BENGAL,8779,591337,579179,736299,80.31
0.68,BARIN RAY,MURSHIDABAD,7,IND,M,WEST BENGAL,3920,591337,579179,736299,80.31
0.62,PRINCE SCIENTIST BOSE,MURSHIDABAD,8,IND,M,WEST BENGAL,3568,591337,579179,736299,80.31
57.43,TRIDIB CHAUDHARI,BERHAMPORE,1,RSP,M,WEST BENGAL,307328,545770,535119,778897,70.07
40.19,JAGADISH SINHA,BERHAMPORE,2,INC(I),M,WEST BENGAL,215059,545770,535119,778897,70.07
2.38,AZIZUR RAHMAN,BERHAMPORE,3,INC(U),M,WEST BENGAL,12732,545770,535119,778897,70.07
50.8,RENUPADA DAS,KRISHNAGAR,1,CPM,M,WEST BENGAL,255568,515993,503118,647367,79.71
37.64,SANKAR DAS BANERJI,KRISHNAGAR,2,INC(I),M,WEST BENGAL,189377,515993,503118,647367,79.71
8.38,KASHI KANTA MAITRA,KRISHNAGAR,3,JNP,M,WEST BENGAL,42168,515993,503118,647367,79.71
2.04,AZIZUL HAQUE,KRISHNAGAR,4,SUC,M,WEST BENGAL,10287,515993,503118,647367,79.71
0.66,ARUN KUMAR BISWAS,KRISHNAGAR,5,IND,M,WEST BENGAL,3323,515993,503118,647367,79.71
0.48,ARUN CHANDRA MANDAL,KRISHNAGAR,6,IND,M,WEST BENGAL,2395,515993,503118,647367,79.71
54.69,BIDHA GOHSE (GOSWAMI),NABADWIP (SC),1,CPM,F,WEST BENGAL,301296,562492,550869,718449,78.29
39.54,ANADA MOHAN BISWAS,NABADWIP (SC),2,INC(I),M,WEST BENGAL,217831,562492,550869,718449,78.29
3.56,NILKAMAL SARKER,NABADWIP (SC),3,JNP,M,WEST BENGAL,19618,562492,550869,718449,78.29
0.89,KRISHNENDU BISWAS,NABADWIP (SC),4,RPI,M,WEST BENGAL,4901,562492,550869,718449,78.29
0.82,SUSHIL KUMAR RAY,NABADWIP (SC),5,INC(U),M,WEST BENGAL,4513,562492,550869,718449,78.29
0.49,AMULYA KUMAR BISWAS,NABADWIP (SC),6,JNP(S),M,WEST BENGAL,2710,562492,550869,718449,78.29
53.03,CHITTA BASU,BARASAT,1,FBL,M,WEST BENGAL,297758,571761,561514,759050,75.33
36.3,HARASIT GHOSH,BARASAT,2,INC(I),M,WEST BENGAL,203838,571761,561514,759050,75.33
6.27,ASHOKE KRISHNA DUTTA,BARASAT,3,JNP,M,WEST BENGAL,35226,571761,561514,759050,75.33
2.61,SAUGTA ROY,BARASAT,4,INC(U),M,WEST BENGAL,14628,571761,561514,759050,75.33
0.64,NAREDRA KUMAR MALLICK,BARASAT,5,IND,M,WEST BENGAL,3572,571761,561514,759050,75.33
0.58,UPENDRA NATH HALDER,BARASAT,6,IND,M,WEST BENGAL,3276,571761,561514,759050,75.33
0.23,SWAPAN KUMAR CHAKRABORTY,BARASAT,7,IND,M,WEST BENGAL,1288,571761,561514,759050,75.33
0.17,NURJAHAN BEGUM,BARASAT,8,IND,F,WEST BENGAL,982,571761,561514,759050,75.33
0.17,ANANGA MOHAN ASH,BARASAT,9,IND,M,WEST BENGAL,946,571761,561514,759050,75.33
57.62,INDRAJIT GUPTA,BASIRHAT,1,CPI,M,WEST BENGAL,311121,550004,539996,696796,78.93
39.86,ABDUL GAFFAR QUAZI,BASIRHAT,2,INC(I),M,WEST BENGAL,215267,550004,539996,696796,78.93
1.55,ALHAJ M.A. HANNAN,BASIRHAT,3,JNP,M,WEST BENGAL,8365,550004,539996,696796,78.93
0.64,ALHAJ MD. ADBUS SALAM,BASIRHAT,4,MUL,M,WEST BENGAL,3449,550004,539996,696796,78.93
0.17,PARESH NATH KAYAL,BASIRHAT,5,IND,M,WEST BENGAL,900,550004,539996,696796,78.93
0.17,MIHIR KUMAR HALDAR,BASIRHAT,6,IND,M,WEST BENGAL,894,550004,539996,696796,78.93
45.72,SANAT KUMAR MANDAL,JOYNAGAR (SC),1,RSP,M,WEST BENGAL,236044,528333,516262,695468,75.97
36.32,GOBINDA CHANDRA NASKAR,JOYNAGAR (SC),2,INC(I),M,WEST BENGAL,187515,528333,516262,695468,75.97
16.01,RAJARAM RAYMANDAL,JOYNAGAR (SC),3,SUC,M,WEST BENGAL,82645,528333,516262,695468,75.97
1.95,SAKTI KUMAR SARKAR,JOYNAGAR (SC),4,JNP,M,WEST BENGAL,10058,528333,516262,695468,75.97
51.61,MUKUNDARAM MANDAL,MATHURAPUR (SC),1,CPM,M,WEST BENGAL,262917,518577,509425,674577,76.87
36.33,BIMLENDU SEKHAR NASKAR,MATHURAPUR (SC),2,INC(I),M,WEST BENGAL,185075,518577,509425,674577,76.87
9.21,RENUPADA HAIDER,MATHURAPUR (SC),3,SUC,M,WEST BENGAL,46927,518577,509425,674577,76.87
2.19,BRINDABAN GAYEN,MATHURAPUR (SC),4,JNP,M,WEST BENGAL,11148,518577,509425,674577,76.87
0.66,MAKHAN CHANDRA BAIDYA,MATHURAPUR (SC),5,IND,M,WEST BENGAL,3358,518577,509425,674577,76.87
63.78,JYOTIRMOY BASU,DIAMOND HARBOUR,1,CPM,M,WEST BENGAL,310406,496366,486677,700277,70.88
33.8,A.K.M. ISHAQUE,DIAMOND HARBOUR,2,INC(I),M,WEST BENGAL,164474,496366,486677,700277,70.88
1.48,JAMILA KHATOON,DIAMOND HARBOUR,3,MUL,F,WEST BENGAL,7214,496366,486677,700277,70.88
0.46,PARESH PAL,DIAMOND HARBOUR,4,IND,M,WEST BENGAL,2259,496366,486677,700277,70.88
0.3,KARUNA NADHAN ROY,DIAMOND HARBOUR,5,IND,M,WEST BENGAL,1452,496366,486677,700277,70.88
0.18,SHAIK ABDUL WADUD,DIAMOND HARBOUR,6,IND,M,WEST BENGAL,872,496366,486677,700277,70.88
59.99,SOMNATH CHATTERJEE,JADAVPUR,1,CPM,M,WEST BENGAL,309094,527037,515243,796010,66.21
31.63,SACHINATH MITRA,JADAVPUR,2,INC(I),M,WEST BENGAL,162979,527037,515243,796010,66.21
6.18,HARIPADA BHARATI,JADAVPUR,3,JNP,M,WEST BENGAL,31846,527037,515243,796010,66.21
1.31,ABDUL MANNAN KHAN,JADAVPUR,4,JNP(S),M,WEST BENGAL,6763,527037,515243,796010,66.21
0.35,NADYANANDA SINHA,JADAVPUR,5,IND,M,WEST BENGAL,1778,527037,515243,796010,66.21
0.29,GANESH CHANDRA MUKHERJEE,JADAVPUR,6,IND,M,WEST BENGAL,1492,527037,515243,796010,66.21
0.25,KARUNA NIDHAN ROY,JADAVPUR,7,IND,M,WEST BENGAL,1291,527037,515243,796010,66.21
56.72,MAHAMMED ISMAIL,BARRACKPORE,1,CPM,M,WEST BENGAL,266698,482460,470239,699806,68.94
34.61,DEVI GHOSAL,BARRACKPORE,2,INC(I),M,WEST BENGAL,162773,482460,470239,699806,68.94
5.47,RAMJIT RAM,BARRACKPORE,3,JNP,M,WEST BENGAL,25734,482460,470239,699806,68.94
2.61,RABI SANKAR PANDEY,BARRACKPORE,4,JNP(S),M,WEST BENGAL,12271,482460,470239,699806,68.94
0.59,BIJOY NARAYAN MISRA,BARRACKPORE,5,IND,M,WEST BENGAL,2763,482460,470239,699806,68.94
61.07,NIREN GHOSH,DUM DUM,1,CPM,M,WEST BENGAL,368214,616483,602917,902611,68.3
33.59,BARID BARAN DAS,DUM DUM,2,INC(I),M,WEST BENGAL,202542,616483,602917,902611,68.3
3.22,KALYAN BRATA ROY,DUM DUM,3,JNP,M,WEST BENGAL,19400,616483,602917,902611,68.3
0.78,SALIL BISWAS,DUM DUM,4,INC(U),M,WEST BENGAL,4692,616483,602917,902611,68.3
0.51,RAMPRIT GOND,DUM DUM,5,RPI,M,WEST BENGAL,3081,616483,602917,902611,68.3
0.31,ANIRUDDHA BERA,DUM DUM,6,IND,M,WEST BENGAL,1890,616483,602917,902611,68.3
0.23,SAHABIR PRASAD SHAW,DUM DUM,7,IND,M,WEST BENGAL,1404,616483,602917,902611,68.3
0.15,SWAPAN DUTTA,DUM DUM,8,IND,M,WEST BENGAL,927,616483,602917,902611,68.3
0.13,KARUNA NIDHAN ROY,DUM DUM,9,IND,M,WEST BENGAL,767,616483,602917,902611,68.3
47.9,ASHOKE KUMAR SEN,CALCUTTA NORTH WEST,1,INC(I),M,WEST BENGAL,150476,319813,314168,616287,51.89
33.94,SHYAM SUNDAR GUPTA,CALCUTTA NORTH WEST,2,FBL,M,WEST BENGAL,106643,319813,314168,616287,51.89
14.2,BIJAY SINGH NAHAR,CALCUTTA NORTH WEST,3,JNP,M,WEST BENGAL,44611,319813,314168,616287,51.89
1.13,RANAJIT KUMAR MITRA,CALCUTTA NORTH WEST,4,JNP(S),M,WEST BENGAL,3542,319813,314168,616287,51.89
0.68,GANADEB MULLICK,CALCUTTA NORTH WEST,5,IND,M,WEST BENGAL,2146,319813,314168,616287,51.89
0.42,DURGA DUTT AGARWAL,CALCUTTA NORTH WEST,6,IND,M,WEST BENGAL,1322,319813,314168,616287,51.89
0.33,MOHAN LAL SONI,CALCUTTA NORTH WEST,7,IND,M,WEST BENGAL,1041,319813,314168,616287,51.89
0.23,BISHNU KANT THAKUR,CALCUTTA NORTH WEST,8,IND,M,WEST BENGAL,708,319813,314168,616287,51.89
0.19,S.C. ROY,CALCUTTA NORTH WEST,9,IND,M,WEST BENGAL,612,319813,314168,616287,51.89
0.18,SHEW PRASAD GUPTA,CALCUTTA NORTH WEST,10,BSP,M,WEST BENGAL,576,319813,314168,616287,51.89
0.16,UPENDRA NATH HALDER,CALCUTTA NORTH WEST,11,IND,M,WEST BENGAL,500,319813,314168,616287,51.89
0.15,RAMENDA BHUSAN SINGH,CALCUTTA NORTH WEST,12,IND,M,WEST BENGAL,484,319813,314168,616287,51.89
0.15,BIKRAM SINGH CHANDALLIA,CALCUTTA NORTH WEST,13,IND,M,WEST BENGAL,474,319813,314168,616287,51.89
0.13,PRATAP NARAYAN TIWARI,CALCUTTA NORTH WEST,14,IND,M,WEST BENGAL,421,319813,314168,616287,51.89
0.1,MILAP CHAND CHORARIA,CALCUTTA NORTH WEST,15,IND,M,WEST BENGAL,324,319813,314168,616287,51.89
0.09,KARUMA NIDHAN ROY,CALCUTTA NORTH WEST,16,IND,M,WEST BENGAL,288,319813,314168,616287,51.89
47.95,SUNIL MOITRA,CALCUTTA NORTH EAST,1,CPM,M,WEST BENGAL,187951,400397,391964,727431,55.04
