%,CANDIDATE,CONSTITUENCY,No.,PARTY,SEX,TERRITORY,VOTES,TOTAL VOTES POLLED,TOTAL VALID VOTES,TOTAL ELECTORS,TOTAL POLL PERCENTAGE
0.07,K.SESHACHARY,SECUNDERABAD,16,IND,M,ANDHRA PRADESH,352,513429,502471,856674,59.93
0.07,C.PANDARINATH,SECUNDERABAD,17,IND,M,ANDHRA PRADESH,346,513429,502471,856674,59.93
0.07,M.SOJEE,SECUNDERABAD,18,IND,M,ANDHRA PRADESH,341,513429,502471,856674,59.93
0.07,K.NARASIMHA,SECUNDERABAD,19,IND,M,ANDHRA PRADESH,338,513429,502471,856674,59.93
0.07,HANSKUMAR JAISWAL,SECUNDERABAD,20,IND,M,ANDHRA PRADESH,335,513429,502471,856674,59.93
0.06,RAVINDRA KARNA,SECUNDERABAD,21,IND,M,ANDHRA PRADESH,311,513429,502471,856674,59.93
0.06,JAVID IQBAL,SECUNDERABAD,22,IND,M,ANDHRA PRADESH,310,513429,502471,856674,59.93
0.05,M.GOVINDARAJU CHARYULA,SECUNDERABAD,23,IND,M,ANDHRA PRADESH,269,513429,502471,856674,59.93
0.04,R.SURENDER GOUD,SECUNDERABAD,24,IND,M,ANDHRA PRADESH,185,513429,502471,856674,59.93
0.02,JETHANAND RASHTRAVADI,SECUNDERABAD,25,IND,M,ANDHRA PRADESH,123,513429,502471,856674,59.93
46.61,G.VIJAYARAMARAO,SIDDIPET (SC),1,TDP,M,ANDHRA PRADESH,253243,562976,543299,832420,67.63
44.0,YELLIAH NANDI,SIDDIPET (SC),2,INC,M,ANDHRA PRADESH,239042,562976,543299,832420,67.63
3.57,MUTHIGALLA SAMUEL,SIDDIPET (SC),3,IND,M,ANDHRA PRADESH,19391,562976,543299,832420,67.63
1.37,P.KALIDAS,SIDDIPET (SC),4,IND,M,ANDHRA PRADESH,7449,562976,543299,832420,67.63
1.21,K.KRISHNA,SIDDIPET (SC),5,IND,M,ANDHRA PRADESH,6580,562976,543299,832420,67.63
1.18,PALEPU LAXMINARAYANA,SIDDIPET (SC),6,IND,M,ANDHRA PRADESH,6424,562976,543299,832420,67.63
1.13,KARKE BHOODAIAH,SIDDIPET (SC),7,IND,M,ANDHRA PRADESH,6144,562976,543299,832420,67.63
0.93,MANNE BALLAIAH,SIDDIPET (SC),8,IND,M,ANDHRA PRADESH,5026,562976,543299,832420,67.63
48.21,P.MANIK REDDY,MEDAK,1,TDP,M,ANDHRA PRADESH,263524,561154,546654,829933,67.61
47.87,P.SHIV SHANKER,MEDAK,2,INC,M,ANDHRA PRADESH,261708,561154,546654,829933,67.61
1.17,GANTA BABU,MEDAK,3,IND,M,ANDHRA PRADESH,6407,561154,546654,829933,67.61
1.11,B.VENKATESHWARA RAO,MEDAK,4,IND,M,ANDHRA PRADESH,6093,561154,546654,829933,67.61
0.93,PATLOOLLA VENKATRAM REDDY,MEDAK,5,IND,M,ANDHRA PRADESH,5058,561154,546654,829933,67.61
0.71,M.G.GOPAL REDDY,MEDAK,6,IND,M,ANDHRA PRADESH,3864,561154,546654,829933,67.61
48.64,TADUR BALA GOUD,NIZAMABAD,1,INC,M,ANDHRA PRADESH,251172,531406,516393,758881,70.02
48.17,M. NARAYAN REDDY,NIZAMABAD,2,TDP,M,ANDHRA PRADESH,248725,531406,516393,758881,70.02
1.52,GANTA BABU,NIZAMABAD,3,IND,M,ANDHRA PRADESH,7870,531406,516393,758881,70.02
0.78,MOHAMMAD NADEEMULLAH,NIZAMABAD,4,IND,M,ANDHRA PRADESH,4025,531406,516393,758881,70.02
0.47,HARIJAN DAVULAIAH,NIZAMABAD,5,IND,M,ANDHRA PRADESH,2415,531406,516393,758881,70.02
0.42,KHAJA SAFIULLAH,NIZAMABAD,6,IND,M,ANDHRA PRADESH,2186,531406,516393,758881,70.02
55.66,C. MADHAV REDDY,ADILABAD,1,TDP,M,ANDHRA PRADESH,238440,444854,428360,700294,63.52
42.93,C. NARISIMHA REDDY,ADILABAD,2,INC,M,ANDHRA PRADESH,183882,444854,428360,700294,63.52
0.75,M.A. SAJID,ADILABAD,3,IND,M,ANDHRA PRADESH,3221,444854,428360,700294,63.52
0.66,THAKUR MUKTESHWAR SIMHA,ADILABAD,4,IND,M,ANDHRA PRADESH,2817,444854,428360,700294,63.52
51.98,GOTTE BHOOPATHY,PEDDAPALLI (SC),1,TDP,M,ANDHRA PRADESH,246334,488414,473876,852583,57.29
42.07,GANTA SRIHARI,PEDDAPALLI (SC),2,INC,M,ANDHRA PRADESH,199376,488414,473876,852583,57.29
2.99,DHARMAPURI RAMAIAH,PEDDAPALLI (SC),3,IND,M,ANDHRA PRADESH,14169,488414,473876,852583,57.29
2.49,GOMMADI RAJALINGU,PEDDAPALLI (SC),4,IND,M,ANDHRA PRADESH,11807,488414,473876,852583,57.29
0.46,NANDARAPU VENKATAIAH,PEDDAPALLI (SC),5,IND,M,ANDHRA PRADESH,2190,488414,473876,852583,57.29
50.46,JUVVADI CHOKKARAO,KARIMNAGAR,1,INC,M,ANDHRA PRADESH,243357,496088,482312,836463,59.31
34.16,CHENNA REDDY M.,KARIMNAGAR,2,IND,M,ANDHRA PRADESH,164750,496088,482312,836463,59.31
3.77,KOMATI REDDY ANANTHA REDDY,KARIMNAGAR,3,IND,M,ANDHRA PRADESH,18190,496088,482312,836463,59.31
3.07,GAJANGI ANANDAM,KARIMNAGAR,4,IND,M,ANDHRA PRADESH,14794,496088,482312,836463,59.31
2.4,GURRAM RAJESHWAR REDDY,KARIMNAGAR,5,IND,M,ANDHRA PRADESH,11592,496088,482312,836463,59.31
1.93,BADDEM LACHI REDDY,KARIMNAGAR,6,IND,M,ANDHRA PRADESH,9311,496088,482312,836463,59.31
1.38,GAJULA GOPAL REDDY,KARIMNAGAR,7,IND,M,ANDHRA PRADESH,6668,496088,482312,836463,59.31
0.94,BADDAM RAVINDER REDDY,KARIMNAGAR,8,IND,M,ANDHRA PRADESH,4533,496088,482312,836463,59.31
0.71,VASAM GANGADHARI,KARIMNAGAR,9,IND,M,ANDHRA PRADESH,3437,496088,482312,836463,59.31
0.42,KATLA VENKATESHAM,KARIMNAGAR,10,IND,M,ANDHRA PRADESH,2004,496088,482312,836463,59.31
0.39,SIRIPURAM BALAIAH,KARIMNAGAR,11,IND,M,ANDHRA PRADESH,1865,496088,482312,836463,59.31
0.38,JAVVAJI MADAN MOHAN RAO,KARIMNAGAR,12,IND,M,ANDHRA PRADESH,1811,496088,482312,836463,59.31
52.4,CHANDUPATLA JANGA REDDY,HANAMKONDA,1,BJP,M,ANDHRA PRADESH,263762,517559,503390,764721,67.68
41.63,P.V. NARASIMHA RAO,HANAMKONDA,2,INC,M,ANDHRA PRADESH,209564,517559,503390,764721,67.68
3.5,AAGAIAH POGULA,HANAMKONDA,3,IND,M,ANDHRA PRADESH,17641,517559,503390,764721,67.68
1.3,RINGILI JAYAPAL REDDY,HANAMKONDA,4,IND,M,ANDHRA PRADESH,6538,517559,503390,764721,67.68
0.79,KARUNAKAR BODDU,HANAMKONDA,5,IND,M,ANDHRA PRADESH,3972,517559,503390,764721,67.68
0.38,C.R. REDDY,HANAMKONDA,6,IND,M,ANDHRA PRADESH,1913,517559,503390,764721,67.68
43.56,T. KALPANA DEVI,WARANGAL,1,TDP,F,ANDHRA PRADESH,232088,547314,532750,742756,73.69
41.98,KAMALUDDIN AHMED,WARANGAL,2,INC,M,ANDHRA PRADESH,223632,547314,532750,742756,73.69
13.3,S.V.K. PRASAD,WARANGAL,3,IND,M,ANDHRA PRADESH,70840,547314,532750,742756,73.69
0.58,I.K.MOSES,WARANGAL,4,IND,M,ANDHRA PRADESH,3097,547314,532750,742756,73.69
0.58,BANOTHU RANGEBAI,WARANGAL,5,IND,F,ANDHRA PRADESH,3093,547314,532750,742756,73.69
44.7,JALAGAM VENGALA RAO,KHAMMAM,1,INC,M,ANDHRA PRADESH,261056,596809,583968,792890,75.27
29.04,NALLAMALA PRASAD RAO,KHAMMAM,2,CPI,M,ANDHRA PRADESH,169557,596809,583968,792890,75.27
20.31,PARSA SATYANARAYANA,KHAMMAM,3,CPM,M,ANDHRA PRADESH,118609,596809,583968,792890,75.27
5.16,KANDALA NARSIMHA REDDY,KHAMMAM,4,IND,M,ANDHRA PRADESH,30126,596809,583968,792890,75.27
0.64,CHINTHIRALA JOGA RAO,KHAMMAM,5,IND,M,ANDHRA PRADESH,3725,596809,583968,792890,75.27
0.15,BANOTH LAXMA NAYAK,KHAMMAM,6,IND,M,ANDHRA PRADESH,895,596809,583968,792890,75.27
59.21,MALLAREDDY RAGUMA REDDY,NALGONDA,1,TDP,M,ANDHRA PRADESH,324973,562575,548803,834650,67.4
38.37,DAMODAR REDDY TUMMALPALLY,NALGONDA,2,INC,M,ANDHRA PRADESH,210563,562575,548803,834650,67.4
1.02,M. MANOHAR REDDY,NALGONDA,3,IND,M,ANDHRA PRADESH,5597,562575,548803,834650,67.4
0.61,KONERI YADAGIRI,NALGONDA,4,IND,M,ANDHRA PRADESH,3333,562575,548803,834650,67.4
0.35,MOOSUF ALI MOHAMMAD,NALGONDA,5,IND,M,ANDHRA PRADESH,1903,562575,548803,834650,67.4
0.29,G. VENKATESHWAR RAO,NALGONDA,6,IND,M,ANDHRA PRADESH,1592,562575,548803,834650,67.4
0.15,AHMED MAHMOOD ALI,NALGONDA,7,IND,M,ANDHRA PRADESH,842,562575,548803,834650,67.4
46.93,BHIMREDDY NARSIMHA REDDY,MIRYALGUDA,1,CPM,M,ANDHRA PRADESH,282973,615229,602916,846549,72.67
40.01,CHAKILAM SREENIVASA RAO,MIRYALGUDA,2,INC,M,ANDHRA PRADESH,241218,615229,602916,846549,72.67
8.91,NARSAIAH DODDA,MIRYALGUDA,3,CPI,M,ANDHRA PRADESH,53707,615229,602916,846549,72.67
1.63,BANDRU NARSIMHA,MIRYALGUDA,4,IND,M,ANDHRA PRADESH,9852,615229,602916,846549,72.67
0.9,BANOTHU LAXMAN NAIK,MIRYALGUDA,5,IND,M,ANDHRA PRADESH,5434,615229,602916,846549,72.67
0.69,MARRI NEMYA,MIRYALGUDA,6,IND,M,ANDHRA PRADESH,4141,615229,602916,846549,72.67
0.54,SUNKARA LAXMI NARSAIAH,MIRYALGUDA,7,IND,M,ANDHRA PRADESH,3262,615229,602916,846549,72.67
0.39,VENKAT REDDY ALGUBELLY,MIRYALGUDA,8,IND,M,ANDHRA PRADESH,2329,615229,602916,846549,72.67
42.91,P.K.THANGON,ARUNACHAL WEST,1,INC,M,ARUNACHAL PRADESH,56219,140528,131016,183170,76.72
42.56,TOMO RIBA,ARUNACHAL WEST,2,PPA,M,ARUNACHAL PRADESH,55758,140528,131016,183170,76.72
7.28,LOKAM TADO,ARUNACHAL WEST,3,JNP,M,ARUNACHAL PRADESH,9542,140528,131016,183170,76.72
7.25,BENGIA TOLUM,ARUNACHAL WEST,4,IND,M,ARUNACHAL PRADESH,9497,140528,131016,183170,76.72
43.87,WANGPHA LOWANG,ARUNACHAL EAST,1,INC,M,ARUNACHAL PRADESH,41912,100234,95530,135879,73.77
23.76,BAKIN PERTIN,ARUNACHAL EAST,2,PPA,M,ARUNACHAL PRADESH,22697,100234,95530,135879,73.77
13.12,L.WANGLAT,ARUNACHAL EAST,3,IND,M,ARUNACHAL PRADESH,12538,100234,95530,135879,73.77
10.31,GORA PERTIN,ARUNACHAL EAST,4,IND,M,ARUNACHAL PRADESH,9853,100234,95530,135879,73.77
8.93,D.S.POKWANG,ARUNACHAL EAST,5,IND,M,ARUNACHAL PRADESH,8530,100234,95530,135879,73.77
68.73,BHOLA RAUT,BAGAHA (SC),1,INC,M,BIHAR,209301,310166,304522,708093,43.8
14.37,JAGANNATH PRASAD SWATANTRA,BAGAHA (SC),2,JNP,M,BIHAR,43767,310166,304522,708093,43.8
10.7,KAMESHWAR PASWAN,BAGAHA (SC),3,BJP,M,BIHAR,32577,310166,304522,708093,43.8
3.4,BRAHAMDEO RAM SHASTARI,BAGAHA (SC),4,IND,M,BIHAR,10356,310166,304522,708093,43.8
1.79,JAGDISH RAJAK,BAGAHA (SC),5,IND,M,BIHAR,5440,310166,304522,708093,43.8
1.01,RISI RAM,BAGAHA (SC),6,IND,M,BIHAR,3081,310166,304522,708093,43.8
55.85,MANOJ KUMAR PANDE,BETTIAH,1,INC,M,BIHAR,223945,406295,401008,748524,54.28
22.11,PITAMBAR SINGH,BETTIAH,2,CPI,M,BIHAR,88677,406295,401008,748524,54.28
12.57,SHAMI MUDDIN HASHMI,BETTIAH,3,LKD,M,BIHAR,50426,406295,401008,748524,54.28
7.14,MADAN PRASAD JAISWAL,BETTIAH,4,BJP,M,BIHAR,28628,406295,401008,748524,54.28
0.94,MAYA DEVI GUPTA,BETTIAH,5,IND,F,BIHAR,3775,406295,401008,748524,54.28
0.55,BHOLA PRASAD GUPTA,BETTIAH,6,IND,M,BIHAR,2206,406295,401008,748524,54.28
0.38,DEO NARAYAN PRASAD,BETTIAH,7,IND,M,BIHAR,1506,406295,401008,748524,54.28
0.31,MD. SARFUDIN BISMIL,BETTIAH,8,IND,M,BIHAR,1247,406295,401008,748524,54.28
0.15,CHHEDI KHAN,BETTIAH,9,IND,M,BIHAR,598,406295,401008,748524,54.28
59.81,PRABHAWATI GUPTA,MOTIHARI,1,INC,F,BIHAR,255980,434105,427975,789198,55.01
26.1,KAMLA MISHRA MADHUKAR,MOTIHARI,2,CPI,M,BIHAR,111685,434105,427975,789198,55.01
6.79,THAKUR RAMAPATI SINGH,MOTIHARI,3,JNP,M,BIHAR,29056,434105,427975,789198,55.01
3.45,RAMGI PRASAD SHARMA,MOTIHARI,4,IND,M,BIHAR,14771,434105,427975,789198,55.01
1.2,RAJKISHOR BHAGAT,MOTIHARI,5,IND,M,BIHAR,5139,434105,427975,789198,55.01
0.96,BHUDEO BAJPAYEE,MOTIHARI,6,IND,M,BIHAR,4115,434105,427975,789198,55.01
0.83,SHEOJI RAI,MOTIHARI,7,IND,M,BIHAR,3554,434105,427975,789198,55.01
0.5,PRAMANAND PATHAK,MOTIHARI,8,IND,M,BIHAR,2158,434105,427975,789198,55.01
0.35,SHATRUHAN PASWAN,MOTIHARI,9,IND,M,BIHAR,1517,434105,427975,789198,55.01
59.21,KALI PRASAD PANDEY,GOPALGANJ,1,IND,M,BIHAR,287360,493043,485309,785919,62.73
22.72,NAGINA ROY,GOPALGANJ,2,LKD,M,BIHAR,110268,493043,485309,785919,62.73
14.98,SHASHI KANT MISHRA,GOPALGANJ,3,INC,M,BIHAR,72697,493043,485309,785919,62.73
1.15,KRIPA MISHRA,GOPALGANJ,4,IND,M,BIHAR,5602,493043,485309,785919,62.73
0.62,KANSHI NATH SINGH,GOPALGANJ,5,IND,M,BIHAR,3011,493043,485309,785919,62.73
0.38,BISHWA NATH MANJHI,GOPALGANJ,6,IND,M,BIHAR,1844,493043,485309,785919,62.73
0.33,SIVABIHARI SARAN,GOPALGANJ,7,IND,M,BIHAR,1592,493043,485309,785919,62.73
0.26,SIPAHI RAI,GOPALGANJ,8,IND,M,BIHAR,1240,493043,485309,785919,62.73
0.14,MAHESHWAR SINGH,GOPALGANJ,9,IND,M,BIHAR,659,493043,485309,785919,62.73
0.12,KAPILDEO MISHRA,GOPALGANJ,10,IND,M,BIHAR,596,493043,485309,785919,62.73
0.09,RAMENDRA SINGH,GOPALGANJ,11,IND,M,BIHAR,440,493043,485309,785919,62.73
60.29,ABDUL GHAFOOR,SIWAN,1,INC,M,BIHAR,250235,421832,415031,781000,54.01
27.04,JANARDAN TIWARI,SIWAN,2,BJP,M,BIHAR,112243,421832,415031,781000,54.01
5.05,RAGHAWA PRASAD,SIWAN,3,JNP,M,BIHAR,20967,421832,415031,781000,54.01
3.33,BIBI KHURSHEED JAHAN,SIWAN,4,LKD,F,BIHAR,13825,421832,415031,781000,54.01
0.91,KAMLESHWAR PRASAD,SIWAN,5,IND,M,BIHAR,3787,421832,415031,781000,54.01
0.68,FHARUKH KHAN,SIWAN,6,IND,M,BIHAR,2833,421832,415031,781000,54.01
0.63,UTTIM ROY,SIWAN,7,IND,M,BIHAR,2625,421832,415031,781000,54.01
0.51,MUNSHI PRASAD YADAV,SIWAN,8,IND,M,BIHAR,2135,421832,415031,781000,54.01
0.51,PARAMESHWAR SINGH,SIWAN,9,IND,M,BIHAR,2128,421832,415031,781000,54.01
0.44,RAM PRIT GOND,SIWAN,10,IND,M,BIHAR,1843,421832,415031,781000,54.01
0.4,RAJENDRA THAKUR,SIWAN,11,IND,M,BIHAR,1665,421832,415031,781000,54.01
0.18,RAJENDER SAH,SIWAN,12,IND,M,BIHAR,745,421832,415031,781000,54.01
63.09,KRISHNAPRATAP SINGH,MAHARAJGANJ,1,INC,M,BIHAR,255462,409900,404895,818305,50.09
30.02,RAM DEO SINGH,MAHARAJGANJ,2,JNP,M,BIHAR,121558,409900,404895,818305,50.09
3.46,M. M. MISHRA,MAHARAJGANJ,3,BJP,M,BIHAR,14019,409900,404895,818305,50.09
0.75,SHYAM NARAIN PD. YADAV,MAHARAJGANJ,4,IND,M,BIHAR,3036,409900,404895,818305,50.09
0.67,CHANDRA SHEKHAR YADAV,MAHARAJGANJ,5,IND,M,BIHAR,2698,409900,404895,818305,50.09
0.58,DHANJEE MANJHI,MAHARAJGANJ,6,IND,M,BIHAR,2338,409900,404895,818305,50.09
0.41,RAM PRAVESH MISHRA,MAHARAJGANJ,7,IND,M,BIHAR,1649,409900,404895,818305,50.09
0.38,RAMJEE,MAHARAJGANJ,8,IND,M,BIHAR,1528,409900,404895,818305,50.09
0.35,SHAMBHU NATH YADAV,MAHARAJGANJ,9,IND,M,BIHAR,1431,409900,404895,818305,50.09
0.29,RAJENDAR SINGH,MAHARAJGANJ,10,IND,M,BIHAR,1176,409900,404895,818305,50.09
35.91,RAM BAHADUR SINGH,CHAPRA,1,JNP,M,BIHAR,163494,460294,455256,780710,58.96
30.2,BHISHMAPRASAD YADAV,CHAPRA,2,INC,M,BIHAR,137488,460294,455256,780710,58.96
28.27,LALOO PRASAD,CHAPRA,3,LKD,M,BIHAR,128705,460294,455256,780710,58.96
1.66,MADHU SUDAN SINGH,CHAPRA,4,BJP,M,BIHAR,7565,460294,455256,780710,58.96
0.97,ANIRUDH SINGH,CHAPRA,5,IND,M,BIHAR,4432,460294,455256,780710,58.96
0.49,JANAK YADAV,CHAPRA,6,IND,M,BIHAR,2224,460294,455256,780710,58.96
0.41,JHUKI BHAGAT,CHAPRA,7,IND,M,BIHAR,1860,460294,455256,780710,58.96
0.39,RAMANAND ANARYA,CHAPRA,8,IND,M,BIHAR,1785,460294,455256,780710,58.96
0.33,LAXMAN RAI,CHAPRA,9,IND,M,BIHAR,1494,460294,455256,780710,58.96
0.29,CHANDRIKA SINGH,CHAPRA,10,IND,M,BIHAR,1305,460294,455256,780710,58.96
0.25,VALESHWAR SINGH,CHAPRA,11,IND,M,BIHAR,1134,460294,455256,780710,58.96
0.25,NAWAL KISHORE NIRALA,CHAPRA,12,IND,M,BIHAR,1116,460294,455256,780710,58.96
0.21,VIJAY KUMAR,CHAPRA,13,IND,M,BIHAR,973,460294,455256,780710,58.96
0.15,JAI LAGAN SINGH,CHAPRA,14,IND,M,BIHAR,676,460294,455256,780710,58.96
0.11,NIRSU NARAIN SINGH,CHAPRA,15,IND,M,BIHAR,503,460294,455256,780710,58.96
0.11,RADHA KRISHNA SINGH,CHAPRA,16,IND,M,BIHAR,502,460294,455256,780710,58.96
53.61,RAM RATAN RAM,HAJIPUR (SC),1,INC,M,BIHAR,314725,593853,587033,834167,71.19
44.89,RAM BILAS PASWAN,HAJIPUR (SC),2,LKD,M,BIHAR,263509,593853,587033,834167,71.19
0.76,RAMA SANKAR BHARATI,HAJIPUR (SC),3,IND,M,BIHAR,4457,593853,587033,834167,71.19
0.52,SURESH RAM,HAJIPUR (SC),4,IND,M,BIHAR,3067,593853,587033,834167,71.19
0.22,KAMESHWAR BHAGAT,HAJIPUR (SC),5,IND,M,BIHAR,1275,593853,587033,834167,71.19
47.47,KISHORI SINHA,VAISHALI,1,INC,F,BIHAR,267546,571719,563617,808346,70.73
43.93,TARKESHWARI SINHA,VAISHALI,2,LKD,F,BIHAR,247593,571719,563617,808346,70.73
2.65,BALESHWAR RUSUL PURI,VAISHALI,3,IND,M,BIHAR,14942,571719,563617,808346,70.73
2.0,RITA BAHI,VAISHALI,4,IND,F,BIHAR,11265,571719,563617,808346,70.73
1.15,SHYAM NANDAN MISHRA,VAISHALI,5,JNP,M,BIHAR,6496,571719,563617,808346,70.73
1.15,RAMCHANDRA SHARMA,VAISHALI,6,IND,M,BIHAR,6489,571719,563617,808346,70.73
0.43,AMANULLAH ANSARI,VAISHALI,7,IND,M,BIHAR,2412,571719,563617,808346,70.73
0.37,SHANKER SINGH,VAISHALI,8,IND,M,BIHAR,2064,571719,563617,808346,70.73
0.31,CHANDRA SEKHER SINGH,VAISHALI,9,IND,M,BIHAR,1765,571719,563617,808346,70.73
0.14,SHYAM NARYAN SANYASI,VAISHALI,10,IND,M,BIHAR,788,571719,563617,808346,70.73
0.13,DHANESHWAR RAI,VAISHALI,11,IND,M,BIHAR,746,571719,563617,808346,70.73
0.09,KAMLA DEVI,VAISHALI,12,IND,F,BIHAR,526,571719,563617,808346,70.73
0.09,N. K. P. S. SARVPRATHAM,VAISHALI,13,IND,M,BIHAR,510,571719,563617,808346,70.73
0.08,DAMODAR PRASAD THAKUR,VAISHALI,14,IND,M,BIHAR,475,571719,563617,808346,70.73
59.33,LALITESHWAR PRASAD SHAHI,MUZAFFARPUR,1,INC,M,BIHAR,325604,556443,548778,805213,69.11
32.19,JAINARAYAN PRASAD NISHAD,MUZAFFARPUR,2,LKD,M,BIHAR,176630,556443,548778,805213,69.11
3.1,VINODANAND SINGH,MUZAFFARPUR,3,JNP,M,BIHAR,17008,556443,548778,805213,69.11
3.02,JITENDRA PRASAD,MUZAFFARPUR,4,BJP,M,BIHAR,16549,556443,548778,805213,69.11
0.36,VISUNDEO PANDEY,MUZAFFARPUR,5,IND,M,BIHAR,2003,556443,548778,805213,69.11
0.29,RAVINATH GIRI,MUZAFFARPUR,6,IND,M,BIHAR,1613,556443,548778,805213,69.11
0.26,SARAI KU. SHEEL,MUZAFFARPUR,7,IND,M,BIHAR,1410,556443,548778,805213,69.11
0.25,KAMESHWAR PRASAD SINHA,MUZAFFARPUR,8,IND,M,BIHAR,1384,556443,548778,805213,69.11
0.24,BHUPAL SINGH,MUZAFFARPUR,9,IND,M,BIHAR,1322,556443,548778,805213,69.11
0.22,RAMASHANKAR SHAHI,MUZAFFARPUR,10,IND,M,BIHAR,1219,556443,548778,805213,69.11
0.19,NAVIN KUMAR AVINASHI,MUZAFFARPUR,11,IND,M,BIHAR,1067,556443,548778,805213,69.11
0.14,PRAHLAD BAITHA,MUZAFFARPUR,12,IND,M,BIHAR,770,556443,548778,805213,69.11
0.12,BACHCHULAL AZAD,MUZAFFARPUR,13,IND,M,BIHAR,654,556443,548778,805213,69.11
0.11,SHAMBHU RAI,MUZAFFARPUR,14,IND,M,BIHAR,591,556443,548778,805213,69.11
0.06,AMITABH KUMAR,MUZAFFARPUR,15,IND,M,BIHAR,344,556443,548778,805213,69.11
0.06,MAHENDRA OJHA,MUZAFFARPUR,16,IND,M,BIHAR,308,556443,548778,805213,69.11
0.06,SITARAM RAI,MUZAFFARPUR,17,IND,M,BIHAR,302,556443,548778,805213,69.11
46.24,RANSHRESTH KHIRHAR,SITAMARHI,1,INC,M,BIHAR,217307,478099,469981,878566,54.42
20.38,INDAL SINGH NAVIN,SITAMARHI,2,LKD,M,BIHAR,95763,478099,469981,878566,54.42
12.07,CHANDRAKETU SHARMA,SITAMARHI,3,CPI,M,BIHAR,56737,478099,469981,878566,54.42
10.88,RAM CHARITRA RAI,SITAMARHI,4,JNP,M,BIHAR,51153,478099,469981,878566,54.42
8.02,RAM KRIPAL SINGH,SITAMARHI,5,BJP,M,BIHAR,37711,478099,469981,878566,54.42
0.69,MADAN MOHAN MISHRA,SITAMARHI,6,IND,M,BIHAR,3235,478099,469981,878566,54.42
0.47,PRITI MOHAN RASTOGI,SITAMARHI,7,IND,M,BIHAR,2226,478099,469981,878566,54.42
0.43,MRITYUJAY JHA,SITAMARHI,8,IND,M,BIHAR,2021,478099,469981,878566,54.42
0.34,SATYENDRA NATH VERMA,SITAMARHI,9,IND,M,BIHAR,1609,478099,469981,878566,54.42
0.33,SHYAM NANDAN JHA,SITAMARHI,10,IND,M,BIHAR,1546,478099,469981,878566,54.42
0.14,RAM LAKHAN RAI,SITAMARHI,11,IND,M,BIHAR,673,478099,469981,878566,54.42
52.45,RAM DULARI SINGH,SHEOHAR,1,INC,F,BIHAR,254881,491973,485977,839483,58.6
35.87,HARI KISHOR SINGH,SHEOHAR,2,JNP,M,BIHAR,174328,491973,485977,839483,58.6
5.84,THAKUR PRABHAKAR,SHEOHAR,3,LKD,M,BIHAR,28370,491973,485977,839483,58.6
2.33,NEK MAHMAD AKHTAR,SHEOHAR,4,IND,M,BIHAR,11306,491973,485977,839483,58.6
0.65,JILDAR RAM,SHEOHAR,5,IND,M,BIHAR,3166,491973,485977,839483,58.6
0.62,VIJAY KUMAR SINGH,SHEOHAR,6,IND,M,BIHAR,3027,491973,485977,839483,58.6
0.47,JAGAR NATH RAI,SHEOHAR,7,IND,M,BIHAR,2277,491973,485977,839483,58.6
0.45,RAMCHANDRA SINGH,SHEOHAR,8,IND,M,BIHAR,2174,491973,485977,839483,58.6
0.38,MOHAMD BASI MIAN,SHEOHAR,9,IND,M,BIHAR,1867,491973,485977,839483,58.6
0.28,RAJENDRA THAKUR,SHEOHAR,10,IND,M,BIHAR,1347,491973,485977,839483,58.6
0.26,SURESH PRASAD,SHEOHAR,11,IND,M,BIHAR,1272,491973,485977,839483,58.6
0.21,GAJANDHAR SINGH,SHEOHAR,12,IND,M,BIHAR,1004,491973,485977,839483,58.6
0.13,CHANDRA DEO JHA,SHEOHAR,13,IND,M,BIHAR,625,491973,485977,839483,58.6
0.07,YOGENDRA RAI,SHEOHAR,14,IND,M,BIHAR,333,491973,485977,839483,58.6
62.03,ABDUL HANNAN AN,MADHUBANI,1,INC,M,BIHAR,350684,576056,565339,846577,68.05
35.71,BHOGENDRA JHA,MADHUBANI,2,CPI,M,BIHAR,201864,576056,565339,846577,68.05
0.59,RAVI KUMAR,MADHUBANI,3,IND,M,BIHAR,3361,576056,565339,846577,68.05
0.49,MUKTI MOHAN SINGH,MADHUBANI,4,IND,M,BIHAR,2787,576056,565339,846577,68.05
0.45,RAM DAS,MADHUBANI,5,IND,M,BIHAR,2525,576056,565339,846577,68.05
0.3,RAMWATAR SAH,MADHUBANI,6,IND,M,BIHAR,1723,576056,565339,846577,68.05
0.26,VIJAY KUMAR GUPTA,MADHUBANI,7,IND,M,BIHAR,1456,576056,565339,846577,68.05
0.17,LAKSHMI NARAIN YADAV,MADHUBANI,8,IND,M,BIHAR,939,576056,565339,846577,68.05
64.56,GAURI SHANKAR RAJHANS,JHANJHARPUR,1,INC,M,BIHAR,375745,589464,581972,782753,75.31
29.27,DHANIK LAL MANDAL,JHANJHARPUR,2,LKD,M,BIHAR,170353,589464,581972,782753,75.31
3.67,RAMPHAL CHOUDHARY,JHANJHARPUR,3,JNP,M,BIHAR,21360,589464,581972,782753,75.31
0.77,UMA KANT RAI,JHANJHARPUR,4,IND,M,BIHAR,4468,589464,581972,782753,75.31
0.58,MOHAN GOSAIN,JHANJHARPUR,5,IND,M,BIHAR,3350,589464,581972,782753,75.31
0.46,MAHABIR PASWAN,JHANJHARPUR,6,IND,M,BIHAR,2698,589464,581972,782753,75.31
